Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence
65,1592934241396,23/06/2020 17:44:01,1592934240571,-4,23/06/2020 13:44:00,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,10,5,3,BlankScreen,Zone1,fixation,751.1409999999996,null,,null,,0,1,0,,,false,2,2,Trial,The|chef|said|the|vegetables|need|slicer|before|being|cooked.
66,1592934241710,23/06/2020 17:44:01,1592934240891,-4,23/06/2020 13:44:00,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,10,5,4,JudgmentResponse,Zone2,response_keyboard_single,308.8949999946635,null,,1,1,0,1,0,,,false,2,2,Trial,The|chef|said|the|vegetables|need|slicer|before|being|cooked.
67,1592934242765,23/06/2020 17:44:02,1592934241957,-4,23/06/2020 13:44:01,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,7,1,1,Between Blocks,advancementZone,continue_button,1039.984999995795,null,,null,,0,1,0,,,false,,,Break,
68,1592934243123,23/06/2020 17:44:03,1592934242307,-4,23/06/2020 13:44:02,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,6,6,1,Fixation,fixation,fixation,350.61599999999817,null,,null,,0,1,0,,,false,1,1,Trial,The|boys|heard|Joe's|about|stories|Africa.
69,1592934244187,23/06/2020 17:44:04,1592934243382,-4,23/06/2020 13:44:03,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,6,6,2,ReadingPres,Zone1,reading,1067.683000000001,null,,The,1,0,1,0,,,false,1,1,Trial,The|boys|heard|Joe's|about|stories|Africa.
70,1592934244456,23/06/2020 17:44:04,1592934243644,-4,23/06/2020 13:44:03,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,6,6,2,ReadingPres,Zone1,reading,267.0640000000021,null,,boys,2,0,1,0,,,false,1,1,Trial,The|boys|heard|Joe's|about|stories|Africa.
71,1592934244690,23/06/2020 17:44:04,1592934243885,-4,23/06/2020 13:44:03,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,6,6,2,ReadingPres,Zone1,reading,233.69799999999668,null,,heard,3,0,1,0,,,false,1,1,Trial,The|boys|heard|Joe's|about|stories|Africa.
72,1592934244956,23/06/2020 17:44:04,1592934244138,-4,23/06/2020 13:44:04,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,6,6,2,ReadingPres,Zone1,reading,250.1800000000003,null,,Joe's,4,0,1,0,,,false,1,1,Trial,The|boys|heard|Joe's|about|stories|Africa.
73,1592934245253,23/06/2020 17:44:05,1592934244376,-4,23/06/2020 13:44:04,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,6,6,2,ReadingPres,Zone1,reading,250.18400000000474,null,,about,5,0,1,0,,,false,1,1,Trial,The|boys|heard|Joe's|about|stories|Africa.
74,1592934245441,23/06/2020 17:44:05,1592934244618,-4,23/06/2020 13:44:04,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,6,6,2,ReadingPres,Zone1,reading,233.76599999999598,null,,stories,6,0,1,0,,,false,1,1,Trial,The|boys|heard|Joe's|about|stories|Africa.
75,1592934245690,23/06/2020 17:44:05,1592934244885,-4,23/06/2020 13:44:04,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,6,6,2,ReadingPres,Zone1,reading,266.974000000002,null,,Africa.,7,0,1,0,,,false,1,1,Trial,The|boys|heard|Joe's|about|stories|Africa.
76,1592934245832,23/06/2020 17:44:05,1592934244889,-4,23/06/2020 13:44:04,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,6,6,2,ReadingPres,Zone1,reading,2569.5490000000027,null,,Content End,,0,1,0,,,true,1,1,Trial,The|boys|heard|Joe's|about|stories|Africa.
77,1592934246456,23/06/2020 17:44:06,1592934245627,-4,23/06/2020 13:44:05,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,6,6,3,BlankScreen,Zone1,fixation,750.7940000000017,null,,null,,0,1,0,,,false,1,1,Trial,The|boys|heard|Joe's|about|stories|Africa.
78,1592934246737,23/06/2020 17:44:06,1592934245926,-4,23/06/2020 13:44:05,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,6,6,4,JudgmentResponse,Zone2,response_keyboard_single,284.9100000021281,null,,1,1,0,1,0,,,false,1,1,Trial,The|boys|heard|Joe's|about|stories|Africa.
79,1592934247081,23/06/2020 17:44:07,1592934246261,-4,23/06/2020 13:44:06,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,1,Fixation,fixation,fixation,350.5610000000015,null,,null,,0,1,0,,,false,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
80,1592934247463,23/06/2020 17:44:07,1592934246647,-4,23/06/2020 13:44:06,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,2,ReadingPres,Zone1,reading,383.7569999999978,null,,His,1,0,1,0,,,false,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
81,1592934247730,23/06/2020 17:44:07,1592934246903,-4,23/06/2020 13:44:06,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,2,ReadingPres,Zone1,reading,250.25100000000384,null,,coworker,2,0,1,0,,,false,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
82,1592934247948,23/06/2020 17:44:07,1592934247141,-4,23/06/2020 13:44:07,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,2,ReadingPres,Zone1,reading,233.63699999999517,null,,said,3,0,1,0,,,false,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
83,1592934248218,23/06/2020 17:44:08,1592934247393,-4,23/06/2020 13:44:07,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,2,ReadingPres,Zone1,reading,250.2850000000035,null,,the,4,0,1,0,,,false,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
84,1592934248418,23/06/2020 17:44:08,1592934247611,-4,23/06/2020 13:44:07,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,2,ReadingPres,Zone1,reading,216.63300000000163,null,,computer,5,0,1,0,,,false,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
85,1592934248698,23/06/2020 17:44:08,1592934247898,-4,23/06/2020 13:44:07,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,2,ReadingPres,Zone1,reading,300.60599999999977,null,,needs,6,0,1,0,,,false,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
86,1592934248980,23/06/2020 17:44:08,1592934248168,-4,23/06/2020 13:44:08,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,2,ReadingPres,Zone1,reading,266.79699999999866,null,,fixing,7,0,1,0,,,false,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
87,1592934249260,23/06/2020 17:44:09,1592934248448,-4,23/06/2020 13:44:08,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,2,ReadingPres,Zone1,reading,283.79499999999825,null,,in,8,0,1,0,,,false,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
88,1592934249635,23/06/2020 17:44:09,1592934248820,-4,23/06/2020 13:44:08,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,2,ReadingPres,Zone1,reading,367.0809999999983,null,,the,9,0,1,0,,,false,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
89,1592934249846,23/06/2020 17:44:09,1592934249026,-4,23/06/2020 13:44:09,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,2,ReadingPres,Zone1,reading,200.2230000000054,null,,office.,10,0,1,0,,,false,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
90,1592934250017,23/06/2020 17:44:10,1592934249030,-4,23/06/2020 13:44:09,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,2,ReadingPres,Zone1,reading,2753.0650000000023,null,,Content End,,0,1,0,,,true,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
91,1592934250580,23/06/2020 17:44:10,1592934249764,-4,23/06/2020 13:44:09,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,3,BlankScreen,Zone1,fixation,750.5729999999967,null,,null,,0,1,0,,,false,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
92,1592934251096,23/06/2020 17:44:11,1592934250275,-4,23/06/2020 13:44:10,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,2,7,4,JudgmentResponse,Zone5,response_keyboard_single,493.8550000078976,null,,4,1,0,1,0,,,false,1,1,Trial,His|coworker|said|the|computer|needs|fixing|in|the|office.
93,1592934251454,23/06/2020 17:44:11,1592934250632,-4,23/06/2020 13:44:10,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,1,Fixation,fixation,fixation,367.0980000000054,null,,null,,0,1,0,,,false,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
94,1592934251830,23/06/2020 17:44:11,1592934251016,-4,23/06/2020 13:44:11,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,2,ReadingPres,Zone1,reading,367.0610000000015,null,,Her,1,0,1,0,,,false,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
95,1592934252064,23/06/2020 17:44:12,1592934251253,-4,23/06/2020 13:44:11,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,2,ReadingPres,Zone1,reading,250.28600000000006,null,,friend,2,0,1,0,,,false,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
96,1592934252298,23/06/2020 17:44:12,1592934251488,-4,23/06/2020 13:44:11,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,2,ReadingPres,Zone1,reading,233.5679999999993,null,,suggested,3,0,1,0,,,false,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
97,1592934252532,23/06/2020 17:44:12,1592934251720,-4,23/06/2020 13:44:11,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,2,ReadingPres,Zone1,reading,233.59300000000076,null,,the,4,0,1,0,,,false,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
98,1592934252751,23/06/2020 17:44:12,1592934251941,-4,23/06/2020 13:44:11,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,2,ReadingPres,Zone1,reading,216.83399999999529,null,,cake,5,0,1,0,,,false,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
99,1592934252970,23/06/2020 17:44:12,1592934252146,-4,23/06/2020 13:44:12,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,2,ReadingPres,Zone1,reading,200.3090000000011,null,,needs,6,0,1,0,,,false,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
100,1592934253173,23/06/2020 17:44:13,1592934252365,-4,23/06/2020 13:44:12,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,2,ReadingPres,Zone1,reading,216.66799999999785,null,,baker,7,0,1,0,,,false,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
101,1592934253392,23/06/2020 17:44:13,1592934252571,-4,23/06/2020 13:44:12,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,2,ReadingPres,Zone1,reading,217.13500000000204,null,,before,8,0,1,0,,,false,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
102,1592934253595,23/06/2020 17:44:13,1592934252788,-4,23/06/2020 13:44:12,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,2,ReadingPres,Zone1,reading,216.6999999999971,null,,the,9,0,1,0,,,false,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
103,1592934253829,23/06/2020 17:44:13,1592934253012,-4,23/06/2020 13:44:13,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,2,ReadingPres,Zone1,reading,217.09700000000157,null,,birthday.,10,0,1,0,,,false,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
104,1592934253987,23/06/2020 17:44:13,1592934253015,-4,23/06/2020 13:44:13,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,2,ReadingPres,Zone1,reading,2369.2509999999966,null,,Content End,,0,1,0,,,true,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
105,1592934254565,23/06/2020 17:44:14,1592934253752,-4,23/06/2020 13:44:13,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,3,BlankScreen,Zone1,fixation,750.8270000000048,null,,null,,0,1,0,,,false,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
106,1592934254798,23/06/2020 17:44:14,1592934253980,-4,23/06/2020 13:44:13,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,4,8,4,JudgmentResponse,Zone2,response_keyboard_single,216.39000000141095,null,,1,1,0,1,0,,,false,1,1,Trial,Her|friend|suggested|the|cake|needs|baker|before|the|birthday.
107,1592934255143,23/06/2020 17:44:15,1592934254336,-4,23/06/2020 13:44:14,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,5,9,1,Fixation,fixation,fixation,366.83000000000175,null,,null,,0,1,0,,,false,1,1,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
108,1592934255298,23/06/2020 17:44:15,1592934254486,-4,23/06/2020 13:44:14,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,5,9,2,ReadingPres,Zone1,reading,150.24599999999919,null,,The,1,0,1,0,,,false,1,1,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
109,1592934255470,23/06/2020 17:44:15,1592934254636,-4,23/06/2020 13:44:14,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,5,9,2,ReadingPres,Zone1,reading,150.1530000000057,null,,visitors,2,0,1,0,,,false,1,1,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
110,1592934255642,23/06/2020 17:44:15,1592934254838,-4,23/06/2020 13:44:14,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,5,9,2,ReadingPres,Zone1,reading,200.22899999999936,null,,accepted,3,0,1,0,,,false,1,1,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
111,1592934255851,23/06/2020 17:44:15,1592934255039,-4,23/06/2020 13:44:15,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,5,9,2,ReadingPres,Zone1,reading,200.43999999999505,null,,Gary's,4,0,1,0,,,false,1,1,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
112,1592934256040,23/06/2020 17:44:16,1592934255229,-4,23/06/2020 13:44:15,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,5,9,2,ReadingPres,Zone1,reading,183.45999999999913,null,,advice,5,0,1,0,,,false,1,1,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
113,1592934256289,23/06/2020 17:44:16,1592934255474,-4,23/06/2020 13:44:15,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,5,9,2,ReadingPres,Zone1,reading,250.3990000000049,null,,about,6,0,1,0,,,false,1,1,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
114,1592934256524,23/06/2020 17:44:16,1592934255716,-4,23/06/2020 13:44:15,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,5,9,2,ReadingPres,Zone1,reading,233.5550000000003,null,,the,7,0,1,0,,,false,1,1,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
115,1592934256742,23/06/2020 17:44:16,1592934255931,-4,23/06/2020 13:44:15,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,5,9,2,ReadingPres,Zone1,reading,216.903999999995,null,,money.,8,0,1,0,,,false,1,1,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
116,1592934256899,23/06/2020 17:44:16,1592934255935,-4,23/06/2020 13:44:15,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,5,9,2,ReadingPres,Zone1,reading,1585.3859999999986,null,,Content End,,0,1,0,,,true,1,1,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
117,1592934257476,23/06/2020 17:44:17,1592934256672,-4,23/06/2020 13:44:16,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,5,9,3,BlankScreen,Zone1,fixation,750.7380000000048,null,,null,,0,1,0,,,false,1,1,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
118,1592934257898,23/06/2020 17:44:17,1592934257073,-4,23/06/2020 13:44:17,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,5,9,4,JudgmentResponse,Zone5,response_keyboard_single,392.41000000038184,null,,4,1,0,1,0,,,false,1,1,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
119,1592934258242,23/06/2020 17:44:18,1592934257423,-4,23/06/2020 13:44:17,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,3,10,1,Fixation,fixation,fixation,350.4369999999981,null,,null,,0,1,0,,,false,1,1,Trial,His|father|said|the|car|needs|washed|in|the|driveway.
120,1592934258509,23/06/2020 17:44:18,1592934257712,-4,23/06/2020 13:44:17,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,3,10,2,ReadingPres,Zone1,reading,283.5679999999993,null,,His,1,0,1,0,,,false,1,1,Trial,His|father|said|the|car|needs|washed|in|the|driveway.
121,1592934258742,23/06/2020 17:44:18,1592934257928,-4,23/06/2020 13:44:17,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,3,10,2,ReadingPres,Zone1,reading,217.00600000000122,null,,father,2,0,1,0,,,false,1,1,Trial,His|father|said|the|car|needs|washed|in|the|driveway.
122,1592934258946,23/06/2020 17:44:18,1592934258136,-4,23/06/2020 13:44:18,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,3,10,2,ReadingPres,Zone1,reading,200.17399999999907,null,,said,3,0,1,0,,,false,1,1,Trial,His|father|said|the|car|needs|washed|in|the|driveway.
123,1592934259148,23/06/2020 17:44:19,1592934258333,-4,23/06/2020 13:44:18,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,3,10,2,ReadingPres,Zone1,reading,200.2739999999976,null,,the,4,0,1,0,,,false,1,1,Trial,His|father|said|the|car|needs|washed|in|the|driveway.
124,1592934259321,23/06/2020 17:44:19,1592934258516,-4,23/06/2020 13:44:18,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,3,10,2,ReadingPres,Zone1,reading,183.37800000000425,null,,car,5,0,1,0,,,false,1,1,Trial,His|father|said|the|car|needs|washed|in|the|driveway.
125,1592934259509,23/06/2020 17:44:19,1592934258706,-4,23/06/2020 13:44:18,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,3,10,2,ReadingPres,Zone1,reading,183.48199999999633,null,,needs,6,0,1,0,,,false,1,1,Trial,His|father|said|the|car|needs|washed|in|the|driveway.
126,1592934259711,23/06/2020 17:44:19,1592934258900,-4,23/06/2020 13:44:18,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,3,10,2,ReadingPres,Zone1,reading,200.27300000000105,null,,washed,7,0,1,0,,,false,1,1,Trial,His|father|said|the|car|needs|washed|in|the|driveway.
127,1592934259890,23/06/2020 17:44:19,1592934259082,-4,23/06/2020 13:44:19,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,3,10,2,ReadingPres,Zone1,reading,183.48099999999977,null,,in,8,0,1,0,,,false,1,1,Trial,His|father|said|the|car|needs|washed|in|the|driveway.
128,1592934260096,23/06/2020 17:44:20,1592934259282,-4,23/06/2020 13:44:19,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,3,10,2,ReadingPres,Zone1,reading,200.4210000000021,null,,the,9,0,1,0,,,false,1,1,Trial,His|father|said|the|car|needs|washed|in|the|driveway.
129,1592934260299,23/06/2020 17:44:20,1592934259465,-4,23/06/2020 13:44:19,19534,4,task-ol6q,,5752168,,1610669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L3,L3,3,10,2,ReadingPres,Zone1,reading,183.52700000000186,null,,driveway.,10,0,1,0,,,false,1,1,Trial,His|father|said|the|car|needs|washed|in|the|driveway.
