Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence
304,1592933064635,23/06/2020 17:24:24,1592933063812,-4,23/06/2020 13:24:23,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,2,RSVP,Zone1,reading,300.349000000002,null,, ,10,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
305,1592933064916,23/06/2020 17:24:24,1592933064111,-4,23/06/2020 13:24:24,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,2,RSVP,Zone1,reading,300.304999999993,null,,lines,11,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
306,1592933065213,23/06/2020 17:24:25,1592933064412,-4,23/06/2020 13:24:24,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,2,RSVP,Zone1,reading,300.3179999999993,null,, ,12,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
307,1592933065507,23/06/2020 17:24:25,1592933064713,-4,23/06/2020 13:24:24,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,2,RSVP,Zone1,reading,300.33400000000256,null,,need,13,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
308,1592933065823,23/06/2020 17:24:25,1592933065012,-4,23/06/2020 13:24:25,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,2,RSVP,Zone1,reading,300.34100000000035,null,, ,14,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
309,1592933066104,23/06/2020 17:24:26,1592933065312,-4,23/06/2020 13:24:25,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,2,RSVP,Zone1,reading,300.3209999999963,null,,memorizer,15,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
310,1592933066460,23/06/2020 17:24:26,1592933065612,-4,23/06/2020 13:24:25,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,2,RSVP,Zone1,reading,300.349000000002,null,, ,16,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
311,1592933066710,23/06/2020 17:24:26,1592933065913,-4,23/06/2020 13:24:25,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,2,RSVP,Zone1,reading,300.3390000000072,null,,before,17,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
312,1592933067041,23/06/2020 17:24:27,1592933066213,-4,23/06/2020 13:24:26,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,2,RSVP,Zone1,reading,300.27300000000105,null,, ,18,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
313,1592933067307,23/06/2020 17:24:27,1592933066515,-4,23/06/2020 13:24:26,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,2,RSVP,Zone1,reading,300.3759999999893,null,,the,19,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
314,1592933067619,23/06/2020 17:24:27,1592933066814,-4,23/06/2020 13:24:26,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,2,RSVP,Zone1,reading,300.3420000000042,null,, ,20,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
315,1592933067920,23/06/2020 17:24:27,1592933067115,-4,23/06/2020 13:24:27,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,2,RSVP,Zone1,reading,300.33200000000943,null,,shoot.,21,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
316,1592933068046,23/06/2020 17:24:28,1592933067116,-4,23/06/2020 13:24:27,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,2,RSVP,Zone1,reading,6306.982000000004,null,,Content End,,0,1,0,,,true,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
317,1592933068656,23/06/2020 17:24:28,1592933067865,-4,23/06/2020 13:24:27,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,3,Pause,Zone1,fixation,750.7929999999906,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
318,1592933069062,23/06/2020 17:24:29,1592933068273,-4,23/06/2020 13:24:28,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,4,14,4,Explicit Judgment,responseA,response_keyboard_single,398.6150000127964,null,,1,1,0,1,0,,,false,1,1,Acceptability Judgment,The| |director| |said| |that| |the| |lines| |need| |memorizer| |before| |the| |shoot.
319,1592933069562,23/06/2020 17:24:29,1592933068767,-4,23/06/2020 13:24:28,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,1,Fixation,fixation,fixation,500.5219999999972,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
320,1592933069862,23/06/2020 17:24:29,1592933069067,-4,23/06/2020 13:24:29,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.31900000000314,null,,The,1,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
321,1592933070187,23/06/2020 17:24:30,1592933069366,-4,23/06/2020 13:24:29,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.3619999999937,null,, ,2,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
322,1592933070500,23/06/2020 17:24:30,1592933069668,-4,23/06/2020 13:24:29,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.32300000000396,null,,women,3,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
323,1592933070773,23/06/2020 17:24:30,1592933069968,-4,23/06/2020 13:24:29,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.3240000000078,null,, ,4,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
324,1592933071087,23/06/2020 17:24:31,1592933070269,-4,23/06/2020 13:24:30,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.3189999999886,null,,ignored,5,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
325,1592933071400,23/06/2020 17:24:31,1592933070569,-4,23/06/2020 13:24:30,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.3329999999987,null,, ,6,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
326,1592933071726,23/06/2020 17:24:31,1592933070869,-4,23/06/2020 13:24:30,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.33699999999953,null,,John's,7,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
327,1592933072047,23/06/2020 17:24:32,1592933071169,-4,23/06/2020 13:24:31,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.35800000000745,null,, ,8,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
328,1592933072376,23/06/2020 17:24:32,1592933071470,-4,23/06/2020 13:24:31,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.3139999999985,null,,complaints,9,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
329,1592933072578,23/06/2020 17:24:32,1592933071770,-4,23/06/2020 13:24:31,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.34300000000803,null,, ,10,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
330,1592933072875,23/06/2020 17:24:32,1592933072071,-4,23/06/2020 13:24:32,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.3229999999894,null,,about,11,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
331,1592933073172,23/06/2020 17:24:33,1592933072371,-4,23/06/2020 13:24:32,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.3399999999965,null,, ,12,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
332,1592933073470,23/06/2020 17:24:33,1592933072671,-4,23/06/2020 13:24:32,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.3890000000101,null,,the,13,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
333,1592933073767,23/06/2020 17:24:33,1592933072971,-4,23/06/2020 13:24:32,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.26099999998405,null,, ,14,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
334,1592933074078,23/06/2020 17:24:34,1592933073272,-4,23/06/2020 13:24:33,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,300.3280000000086,null,,noise.,15,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
335,1592933074204,23/06/2020 17:24:34,1592933073273,-4,23/06/2020 13:24:33,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,2,RSVP,Zone1,reading,4504.972999999998,null,,Content End,,0,1,0,,,true,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
336,1592933074815,23/06/2020 17:24:34,1592933074023,-4,23/06/2020 13:24:34,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,3,Pause,Zone1,fixation,750.801999999996,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
337,1592933074958,23/06/2020 17:24:34,1592933074156,-4,23/06/2020 13:24:34,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,5,15,4,Explicit Judgment,Zone1,response_keyboard_single,124.7049999947194,null,,4,1,0,1,0,,,false,1,1,Acceptability Judgment,The| |women| |ignored| |John's| |complaints| |about| |the| |noise.
338,1592933077909,23/06/2020 17:24:37,1592933077111,-4,23/06/2020 13:24:37,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,19,1,1,Pre-Survey Explanation,advancementZone,continue_button,2946.635000000242,null,,null,,0,1,0,,,false,,,End,
339,1592933078090,23/06/2020 17:24:38,1592933077115,-4,23/06/2020 13:24:37,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,,,END TASK,,,,,134455,,,,,0,1,0,,,,,,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
