Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence,Label,
118,1593192692084,26/06/2020 17:31:32,1593192686369,-4,26/06/2020 13:31:26,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,3,6,2,RSVP,Zone1,reading,300,null,,needs,11,0,1,0,,,false,1,1,Acceptability Judgment,His| |father| |said| |the| |car| |needs| |washed| |in| |the| |driveway.,T.N.D.10,
119,1593192692397,26/06/2020 17:31:32,1593192686669,-4,26/06/2020 13:31:26,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,3,6,2,RSVP,Zone1,reading,300,null,, ,12,0,1,0,,,false,1,1,Acceptability Judgment,His| |father| |said| |the| |car| |needs| |washed| |in| |the| |driveway.,T.N.D.10,
120,1593192692694,26/06/2020 17:31:32,1593192686970,-4,26/06/2020 13:31:26,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,3,6,2,RSVP,Zone1,reading,300,null,,washed,13,0,1,0,,,false,1,1,Acceptability Judgment,His| |father| |said| |the| |car| |needs| |washed| |in| |the| |driveway.,T.N.D.10,
121,1593192692979,26/06/2020 17:31:32,1593192687269,-4,26/06/2020 13:31:27,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,3,6,2,RSVP,Zone1,reading,300,null,, ,14,0,1,0,,,false,1,1,Acceptability Judgment,His| |father| |said| |the| |car| |needs| |washed| |in| |the| |driveway.,T.N.D.10,
122,1593192693291,26/06/2020 17:31:33,1593192687570,-4,26/06/2020 13:31:27,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,3,6,2,RSVP,Zone1,reading,300,null,,in,15,0,1,0,,,false,1,1,Acceptability Judgment,His| |father| |said| |the| |car| |needs| |washed| |in| |the| |driveway.,T.N.D.10,
123,1593192693589,26/06/2020 17:31:33,1593192687869,-4,26/06/2020 13:31:27,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,3,6,2,RSVP,Zone1,reading,300,null,, ,16,0,1,0,,,false,1,1,Acceptability Judgment,His| |father| |said| |the| |car| |needs| |washed| |in| |the| |driveway.,T.N.D.10,
124,1593192693885,26/06/2020 17:31:33,1593192688169,-4,26/06/2020 13:31:28,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,3,6,2,RSVP,Zone1,reading,300,null,,the,17,0,1,0,,,false,1,1,Acceptability Judgment,His| |father| |said| |the| |car| |needs| |washed| |in| |the| |driveway.,T.N.D.10,
125,1593192694198,26/06/2020 17:31:34,1593192688468,-4,26/06/2020 13:31:28,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,3,6,2,RSVP,Zone1,reading,299,null,, ,18,0,1,0,,,false,1,1,Acceptability Judgment,His| |father| |said| |the| |car| |needs| |washed| |in| |the| |driveway.,T.N.D.10,
126,1593192694495,26/06/2020 17:31:34,1593192688769,-4,26/06/2020 13:31:28,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,3,6,2,RSVP,Zone1,reading,301,null,,driveway.,19,0,1,0,,,false,1,1,Acceptability Judgment,His| |father| |said| |the| |car| |needs| |washed| |in| |the| |driveway.,T.N.D.10,
127,1593192694636,26/06/2020 17:31:34,1593192688771,-4,26/06/2020 13:31:28,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,3,6,2,RSVP,Zone1,reading,5704,null,,Content End,,0,1,0,,,true,1,1,Acceptability Judgment,His| |father| |said| |the| |car| |needs| |washed| |in| |the| |driveway.,T.N.D.10,
128,1593192695245,26/06/2020 17:31:35,1593192689520,-4,26/06/2020 13:31:29,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,3,6,3,Pause,Zone1,fixation,750,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,His| |father| |said| |the| |car| |needs| |washed| |in| |the| |driveway.,T.N.D.10,
129,1593192695480,26/06/2020 17:31:35,1593192689757,-4,26/06/2020 13:31:29,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,3,6,4,Explicit Judgment,Zone1,response_keyboard_single,231,null,,4,1,0,1,0,,,false,1,1,Acceptability Judgment,His| |father| |said| |the| |car| |needs| |washed| |in| |the| |driveway.,T.N.D.10,
130,1593192695980,26/06/2020 17:31:35,1593192690253,-4,26/06/2020 13:31:30,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,1,Fixation,fixation,fixation,500,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
131,1593192696276,26/06/2020 17:31:36,1593192690555,-4,26/06/2020 13:31:30,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,303,null,,Her,1,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
132,1593192696589,26/06/2020 17:31:36,1593192690857,-4,26/06/2020 13:31:30,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,302,null,, ,2,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
133,1593192696885,26/06/2020 17:31:36,1593192691156,-4,26/06/2020 13:31:31,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,298,null,,friend,3,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
134,1593192697182,26/06/2020 17:31:37,1593192691457,-4,26/06/2020 13:31:31,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,302,null,, ,4,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
135,1593192697479,26/06/2020 17:31:37,1593192691757,-4,26/06/2020 13:31:31,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,299,null,,suggested,5,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
136,1593192697776,26/06/2020 17:31:37,1593192692057,-4,26/06/2020 13:31:32,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,300,null,, ,6,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
137,1593192698073,26/06/2020 17:31:38,1593192692357,-4,26/06/2020 13:31:32,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,301,null,,the,7,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
138,1593192698370,26/06/2020 17:31:38,1593192692657,-4,26/06/2020 13:31:32,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,299,null,, ,8,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
139,1593192698666,26/06/2020 17:31:38,1593192692957,-4,26/06/2020 13:31:32,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,301,null,,cake,9,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
140,1593192698980,26/06/2020 17:31:38,1593192693257,-4,26/06/2020 13:31:33,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,300,null,, ,10,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
141,1593192699291,26/06/2020 17:31:39,1593192693557,-4,26/06/2020 13:31:33,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,300,null,,needs,11,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
142,1593192699573,26/06/2020 17:31:39,1593192693857,-4,26/06/2020 13:31:33,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,299,null,, ,12,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
143,1593192699886,26/06/2020 17:31:39,1593192694157,-4,26/06/2020 13:31:34,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,300,null,,baker,13,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
144,1593192700167,26/06/2020 17:31:40,1593192694457,-4,26/06/2020 13:31:34,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,300,null,, ,14,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
145,1593192700463,26/06/2020 17:31:40,1593192694757,-4,26/06/2020 13:31:34,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,300,null,,before,15,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
146,1593192700776,26/06/2020 17:31:40,1593192695057,-4,26/06/2020 13:31:35,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,300,null,, ,16,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
147,1593192701073,26/06/2020 17:31:41,1593192695357,-4,26/06/2020 13:31:35,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,300,null,,the,17,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
148,1593192701386,26/06/2020 17:31:41,1593192695661,-4,26/06/2020 13:31:35,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,305,null,, ,18,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
149,1593192701734,26/06/2020 17:31:41,1593192695961,-4,26/06/2020 13:31:35,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,300,null,,birthday.,19,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
150,1593192702249,26/06/2020 17:31:42,1593192695962,-4,26/06/2020 13:31:35,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,2,RSVP,Zone1,reading,5709,null,,Content End,,0,1,0,,,true,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
151,1593192702437,26/06/2020 17:31:42,1593192696711,-4,26/06/2020 13:31:36,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,3,Pause,Zone1,fixation,750,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
152,1593192702767,26/06/2020 17:31:42,1593192697046,-4,26/06/2020 13:31:37,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,4,7,4,Explicit Judgment,responseA,response_keyboard_single,327.9999999999927,null,,1,1,0,1,0,,,false,1,1,Acceptability Judgment,Her| |friend| |suggested| |the| |cake| |needs| |baker| |before| |the| |birthday.,T.N.U.12,
153,1593192703255,26/06/2020 17:31:43,1593192697544,-4,26/06/2020 13:31:37,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,1,Fixation,fixation,fixation,501,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
154,1593192703567,26/06/2020 17:31:43,1593192697844,-4,26/06/2020 13:31:37,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,300,null,,The,1,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
155,1593192703886,26/06/2020 17:31:43,1593192698144,-4,26/06/2020 13:31:38,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,300,null,, ,2,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
156,1593192704167,26/06/2020 17:31:44,1593192698443,-4,26/06/2020 13:31:38,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,299,null,,visitors,3,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
157,1593192704464,26/06/2020 17:31:44,1593192698744,-4,26/06/2020 13:31:38,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,301,null,, ,4,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
158,1593192704761,26/06/2020 17:31:44,1593192699044,-4,26/06/2020 13:31:39,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,300,null,,accepted,5,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
159,1593192705073,26/06/2020 17:31:45,1593192699344,-4,26/06/2020 13:31:39,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,300,null,, ,6,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
160,1593192705355,26/06/2020 17:31:45,1593192699644,-4,26/06/2020 13:31:39,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,300,null,,Gary's,7,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
161,1593192705667,26/06/2020 17:31:45,1593192699944,-4,26/06/2020 13:31:39,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,300,null,, ,8,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
162,1593192705964,26/06/2020 17:31:45,1593192700244,-4,26/06/2020 13:31:40,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,300,null,,advice,9,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
163,1593192706260,26/06/2020 17:31:46,1593192700546,-4,26/06/2020 13:31:40,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,302,null,, ,10,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
164,1593192706557,26/06/2020 17:31:46,1593192700849,-4,26/06/2020 13:31:40,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,303,null,,about,11,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
165,1593192706870,26/06/2020 17:31:46,1593192701148,-4,26/06/2020 13:31:41,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,299,null,, ,12,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
166,1593192707167,26/06/2020 17:31:47,1593192701449,-4,26/06/2020 13:31:41,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,300,null,,the,13,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
167,1593192707486,26/06/2020 17:31:47,1593192701749,-4,26/06/2020 13:31:41,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,301,null,, ,14,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
168,1593192707769,26/06/2020 17:31:47,1593192702049,-4,26/06/2020 13:31:42,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,299,null,,money.,15,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
169,1593192707910,26/06/2020 17:31:47,1593192702050,-4,26/06/2020 13:31:42,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,2,RSVP,Zone1,reading,4504,null,,Content End,,0,1,0,,,true,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
170,1593192708519,26/06/2020 17:31:48,1593192702799,-4,26/06/2020 13:31:42,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,3,Pause,Zone1,fixation,750,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
171,1593192708988,26/06/2020 17:31:48,1593192703281,-4,26/06/2020 13:31:43,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,5,8,4,Explicit Judgment,Zone1,response_keyboard_single,476,null,,4,1,0,1,0,,,false,1,1,Acceptability Judgment,The| |visitors| |accepted| |Gary's| |advice| |about| |the| |money.,C.PS.G.06,
172,1593192709488,26/06/2020 17:31:49,1593192703765,-4,26/06/2020 13:31:43,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,1,Fixation,fixation,fixation,501,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
173,1593192709784,26/06/2020 17:31:49,1593192704064,-4,26/06/2020 13:31:44,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,299,null,,The,1,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
174,1593192710097,26/06/2020 17:31:50,1593192704365,-4,26/06/2020 13:31:44,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,301,null,, ,2,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
175,1593192710378,26/06/2020 17:31:50,1593192704665,-4,26/06/2020 13:31:44,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,300,null,,boys,3,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
176,1593192710690,26/06/2020 17:31:50,1593192704965,-4,26/06/2020 13:31:44,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,6,9,2,RSVP,Zone1,reading,300,null,, ,4,0,1,0,,,false,1,1,Acceptability Judgment,The| |boys| |heard| |Joe's| |about| |stories| |Africa.| |,C.PS.U.09,
