Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence
65,1592934607979,23/06/2020 17:50:07,1592934607167,-4,23/06/2020 13:50:07,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,3,5,2,ReadingPres,Zone1,reading,367.04599999999846,null,,before,9,0,1,0,,,false,1,1,Trial,Her|professor|noted|that|the|question|needs|answered|before|class|ends.
66,1592934608371,23/06/2020 17:50:08,1592934607559,-4,23/06/2020 13:50:07,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,3,5,2,ReadingPres,Zone1,reading,400.56800000000294,null,,class,10,0,1,0,,,false,1,1,Trial,Her|professor|noted|that|the|question|needs|answered|before|class|ends.
67,1592934608760,23/06/2020 17:50:08,1592934607944,-4,23/06/2020 13:50:07,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,3,5,2,ReadingPres,Zone1,reading,383.6869999999981,null,,ends.,11,0,1,0,,,false,1,1,Trial,Her|professor|noted|that|the|question|needs|answered|before|class|ends.
68,1592934608917,23/06/2020 17:50:08,1592934607948,-4,23/06/2020 13:50:07,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,3,5,2,ReadingPres,Zone1,reading,3620.686999999998,null,,Content End,,0,1,0,,,true,1,1,Trial,Her|professor|noted|that|the|question|needs|answered|before|class|ends.
69,1592934609499,23/06/2020 17:50:09,1592934608686,-4,23/06/2020 13:50:08,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,3,5,3,BlankScreen,Zone1,fixation,750.844000000001,null,,null,,0,1,0,,,false,1,1,Trial,Her|professor|noted|that|the|question|needs|answered|before|class|ends.
70,1592934609827,23/06/2020 17:50:09,1592934609012,-4,23/06/2020 13:50:09,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,3,5,4,JudgmentResponse,Zone2,response_keyboard_single,313.8900000049034,null,,1,1,0,1,0,,,false,1,1,Trial,Her|professor|noted|that|the|question|needs|answered|before|class|ends.
71,1592934610734,23/06/2020 17:50:10,1592934609918,-4,23/06/2020 13:50:09,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,7,1,1,Between Blocks,advancementZone,continue_button,878.5899999929825,null,,null,,0,1,0,,,false,,,Break,
72,1592934611064,23/06/2020 17:50:11,1592934610254,-4,23/06/2020 13:50:10,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,12,6,1,Fixation,fixation,fixation,350.29899999999907,null,,null,,0,1,0,,,false,2,2,Trial,The|students|enjoyed|Bill's|of|review|the|play.
73,1592934611484,23/06/2020 17:50:11,1592934610679,-4,23/06/2020 13:50:10,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,12,6,2,ReadingPres,Zone1,reading,417.26900000000023,null,,The,1,0,1,0,,,false,2,2,Trial,The|students|enjoyed|Bill's|of|review|the|play.
74,1592934611782,23/06/2020 17:50:11,1592934610973,-4,23/06/2020 13:50:10,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,12,6,2,ReadingPres,Zone1,reading,300.2920000000013,null,,students,2,0,1,0,,,false,2,2,Trial,The|students|enjoyed|Bill's|of|review|the|play.
75,1592934612095,23/06/2020 17:50:12,1592934611288,-4,23/06/2020 13:50:11,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,12,6,2,ReadingPres,Zone1,reading,300.0750000000007,null,,enjoyed,3,0,1,0,,,false,2,2,Trial,The|students|enjoyed|Bill's|of|review|the|play.
76,1592934612453,23/06/2020 17:50:12,1592934611628,-4,23/06/2020 13:50:11,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,12,6,2,ReadingPres,Zone1,reading,350.66999999999825,null,,Bill's,4,0,1,0,,,false,2,2,Trial,The|students|enjoyed|Bill's|of|review|the|play.
77,1592934612829,23/06/2020 17:50:12,1592934612002,-4,23/06/2020 13:50:12,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,12,6,2,ReadingPres,Zone1,reading,367.0630000000019,null,,of,5,0,1,0,,,false,2,2,Trial,The|students|enjoyed|Bill's|of|review|the|play.
78,1592934613157,23/06/2020 17:50:13,1592934612350,-4,23/06/2020 13:50:12,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,12,6,2,ReadingPres,Zone1,reading,350.3189999999995,null,,review,6,0,1,0,,,false,2,2,Trial,The|students|enjoyed|Bill's|of|review|the|play.
79,1592934613485,23/06/2020 17:50:13,1592934612668,-4,23/06/2020 13:50:12,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,12,6,2,ReadingPres,Zone1,reading,317.0789999999979,null,,the,7,0,1,0,,,false,2,2,Trial,The|students|enjoyed|Bill's|of|review|the|play.
80,1592934613829,23/06/2020 17:50:13,1592934613005,-4,23/06/2020 13:50:13,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,12,6,2,ReadingPres,Zone1,reading,333.63500000000204,null,,play.,8,0,1,0,,,false,2,2,Trial,The|students|enjoyed|Bill's|of|review|the|play.
81,1592934613970,23/06/2020 17:50:13,1592934613007,-4,23/06/2020 13:50:13,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,12,6,2,ReadingPres,Zone1,reading,2736.402000000002,null,,Content End,,0,1,0,,,true,2,2,Trial,The|students|enjoyed|Bill's|of|review|the|play.
82,1592934614549,23/06/2020 17:50:14,1592934613742,-4,23/06/2020 13:50:13,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,12,6,3,BlankScreen,Zone1,fixation,750.8999999999978,null,,null,,0,1,0,,,false,2,2,Trial,The|students|enjoyed|Bill's|of|review|the|play.
83,1592934614870,23/06/2020 17:50:14,1592934614030,-4,23/06/2020 13:50:14,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,12,6,4,JudgmentResponse,Zone2,response_keyboard_single,278.18500000284985,null,,1,1,0,1,0,,,false,2,2,Trial,The|students|enjoyed|Bill's|of|review|the|play.
84,1592934615215,23/06/2020 17:50:15,1592934614393,-4,23/06/2020 13:50:14,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,11,7,1,Fixation,fixation,fixation,366.9559999999983,null,,null,,0,1,0,,,false,2,2,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
85,1592934615542,23/06/2020 17:50:15,1592934614725,-4,23/06/2020 13:50:14,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,11,7,2,ReadingPres,Zone1,reading,316.9519999999975,null,,The,1,0,1,0,,,false,2,2,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
86,1592934615860,23/06/2020 17:50:15,1592934615038,-4,23/06/2020 13:50:15,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,11,7,2,ReadingPres,Zone1,reading,317.01900000000023,null,,visitors,2,0,1,0,,,false,2,2,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
87,1592934616156,23/06/2020 17:50:16,1592934615331,-4,23/06/2020 13:50:15,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,11,7,2,ReadingPres,Zone1,reading,300.54500000000553,null,,accepted,3,0,1,0,,,false,2,2,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
88,1592934616470,23/06/2020 17:50:16,1592934615646,-4,23/06/2020 13:50:15,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,11,7,2,ReadingPres,Zone1,reading,317.06099999999424,null,,Gary's,4,0,1,0,,,false,2,2,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
89,1592934616767,23/06/2020 17:50:16,1592934615945,-4,23/06/2020 13:50:15,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,11,7,2,ReadingPres,Zone1,reading,300.04500000000553,null,,advice,5,0,1,0,,,false,2,2,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
90,1592934617078,23/06/2020 17:50:17,1592934616271,-4,23/06/2020 13:50:16,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,11,7,2,ReadingPres,Zone1,reading,317.31899999999587,null,,about,6,0,1,0,,,false,2,2,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
91,1592934617412,23/06/2020 17:50:17,1592934616603,-4,23/06/2020 13:50:16,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,11,7,2,ReadingPres,Zone1,reading,333.70700000000215,null,,the,7,0,1,0,,,false,2,2,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
92,1592934617771,23/06/2020 17:50:17,1592934616958,-4,23/06/2020 13:50:16,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,11,7,2,ReadingPres,Zone1,reading,350.3700000000026,null,,money.,8,0,1,0,,,false,2,2,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
93,1592934617928,23/06/2020 17:50:17,1592934616962,-4,23/06/2020 13:50:16,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,11,7,2,ReadingPres,Zone1,reading,2553.0180000000037,null,,Content End,,0,1,0,,,true,2,2,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
94,1592934618520,23/06/2020 17:50:18,1592934617696,-4,23/06/2020 13:50:17,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,11,7,3,BlankScreen,Zone1,fixation,750.8220000000001,null,,null,,0,1,0,,,false,2,2,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
95,1592934618897,23/06/2020 17:50:18,1592934618077,-4,23/06/2020 13:50:18,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,11,7,4,JudgmentResponse,Zone5,response_keyboard_single,370.95499999122694,null,,4,1,0,1,0,,,false,2,2,Trial,The|visitors|accepted|Gary's|advice|about|the|money.
96,1592934619239,23/06/2020 17:50:19,1592934618431,-4,23/06/2020 13:50:18,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,1,Fixation,fixation,fixation,367.1730000000025,null,,null,,0,1,0,,,false,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
97,1592934619598,23/06/2020 17:50:19,1592934618776,-4,23/06/2020 13:50:18,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,2,ReadingPres,Zone1,reading,333.653999999995,null,,The,1,0,1,0,,,false,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
98,1592934619895,23/06/2020 17:50:19,1592934619083,-4,23/06/2020 13:50:19,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,2,ReadingPres,Zone1,reading,317.06000000000495,null,,driver,2,0,1,0,,,false,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
99,1592934620196,23/06/2020 17:50:20,1592934619378,-4,23/06/2020 13:50:19,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,2,ReadingPres,Zone1,reading,283.64600000000064,null,,said,3,0,1,0,,,false,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
100,1592934620490,23/06/2020 17:50:20,1592934619675,-4,23/06/2020 13:50:19,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,2,ReadingPres,Zone1,reading,300.2699999999968,null,,the,4,0,1,0,,,false,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
101,1592934620803,23/06/2020 17:50:20,1592934620000,-4,23/06/2020 13:50:20,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,2,ReadingPres,Zone1,reading,333.7450000000026,null,,tire,5,0,1,0,,,false,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
102,1592934621118,23/06/2020 17:50:21,1592934620300,-4,23/06/2020 13:50:20,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,2,ReadingPres,Zone1,reading,300.137999999999,null,,needs,6,0,1,0,,,false,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
103,1592934621446,23/06/2020 17:50:21,1592934620635,-4,23/06/2020 13:50:20,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,2,ReadingPres,Zone1,reading,333.91599999999744,null,,changing,7,0,1,0,,,false,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
104,1592934621787,23/06/2020 17:50:21,1592934620968,-4,23/06/2020 13:50:20,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,2,ReadingPres,Zone1,reading,333.6949999999997,null,,on,8,0,1,0,,,false,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
105,1592934622136,23/06/2020 17:50:22,1592934621308,-4,23/06/2020 13:50:21,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,2,ReadingPres,Zone1,reading,333.50300000000425,null,,the,9,0,1,0,,,false,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
106,1592934622493,23/06/2020 17:50:22,1592934621668,-4,23/06/2020 13:50:21,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,2,ReadingPres,Zone1,reading,367.0989999999947,null,,highway.,10,0,1,0,,,false,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
107,1592934622631,23/06/2020 17:50:22,1592934621672,-4,23/06/2020 13:50:21,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,2,ReadingPres,Zone1,reading,3236.725999999995,null,,Content End,,0,1,0,,,true,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
108,1592934623227,23/06/2020 17:50:23,1592934622417,-4,23/06/2020 13:50:22,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,3,BlankScreen,Zone1,fixation,750.9239999999991,null,,null,,0,1,0,,,false,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
109,1592934623556,23/06/2020 17:50:23,1592934622737,-4,23/06/2020 13:50:22,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,8,8,4,JudgmentResponse,Zone5,response_keyboard_single,311.520000002929,null,,4,1,0,1,0,,,false,2,2,Trial,The|driver|said|the|tire|needs|changing|on|the|highway.
110,1592934623901,23/06/2020 17:50:23,1592934623084,-4,23/06/2020 13:50:23,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,1,Fixation,fixation,fixation,350.3240000000005,null,,null,,0,1,0,,,false,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
111,1592934624279,23/06/2020 17:50:24,1592934623475,-4,23/06/2020 13:50:23,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,2,ReadingPres,Zone1,reading,383.9320000000007,null,,The,1,0,1,0,,,false,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
112,1592934624607,23/06/2020 17:50:24,1592934623779,-4,23/06/2020 13:50:23,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,2,ReadingPres,Zone1,reading,300.4100000000035,null,,maid,2,0,1,0,,,false,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
113,1592934624920,23/06/2020 17:50:24,1592934624073,-4,23/06/2020 13:50:24,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,2,ReadingPres,Zone1,reading,300.3319999999949,null,,said,3,0,1,0,,,false,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
114,1592934625183,23/06/2020 17:50:25,1592934624377,-4,23/06/2020 13:50:24,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,2,ReadingPres,Zone1,reading,300.1359999999986,null,,the,4,0,1,0,,,false,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
115,1592934625480,23/06/2020 17:50:25,1592934624670,-4,23/06/2020 13:50:24,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,2,ReadingPres,Zone1,reading,283.8350000000064,null,,carpet,5,0,1,0,,,false,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
116,1592934625795,23/06/2020 17:50:25,1592934624969,-4,23/06/2020 13:50:24,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,2,ReadingPres,Zone1,reading,300.3379999999961,null,,needs,6,0,1,0,,,false,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
117,1592934626092,23/06/2020 17:50:26,1592934625278,-4,23/06/2020 13:50:25,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,2,ReadingPres,Zone1,reading,317.01400000000285,null,,vacuumer,7,0,1,0,,,false,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
118,1592934626402,23/06/2020 17:50:26,1592934625591,-4,23/06/2020 13:50:25,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,2,ReadingPres,Zone1,reading,316.8269999999975,null,,in,8,0,1,0,,,false,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
119,1592934626717,23/06/2020 17:50:26,1592934625891,-4,23/06/2020 13:50:25,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,2,ReadingPres,Zone1,reading,300.31900000000314,null,,the,9,0,1,0,,,false,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
120,1592934627014,23/06/2020 17:50:27,1592934626195,-4,23/06/2020 13:50:26,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,2,ReadingPres,Zone1,reading,300.54899999999907,null,,bedrooms.,10,0,1,0,,,false,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
121,1592934627154,23/06/2020 17:50:27,1592934626198,-4,23/06/2020 13:50:26,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,2,ReadingPres,Zone1,reading,3103.6920000000027,null,,Content End,,0,1,0,,,true,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
122,1592934627764,23/06/2020 17:50:27,1592934626940,-4,23/06/2020 13:50:26,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,3,BlankScreen,Zone1,fixation,750.6239999999962,null,,null,,0,1,0,,,false,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
123,1592934628014,23/06/2020 17:50:28,1592934627192,-4,23/06/2020 13:50:27,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,10,9,4,JudgmentResponse,Zone2,response_keyboard_single,229.894999996759,null,,1,1,0,1,0,,,false,2,2,Trial,The|maid|said|the|carpet|needs|vacuumer|in|the|bedrooms.
124,1592934628371,23/06/2020 17:50:28,1592934627558,-4,23/06/2020 13:50:27,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,9,10,1,Fixation,fixation,fixation,367.2430000000022,null,,null,,0,1,0,,,false,2,2,Trial,The|accountant|suggested|her|budget|needs|prioritized|for|her|necessities. 
125,1592934628795,23/06/2020 17:50:28,1592934627976,-4,23/06/2020 13:50:27,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,9,10,2,ReadingPres,Zone1,reading,416.9149999999936,null,,The,1,0,1,0,,,false,2,2,Trial,The|accountant|suggested|her|budget|needs|prioritized|for|her|necessities. 
126,1592934629094,23/06/2020 17:50:29,1592934628284,-4,23/06/2020 13:50:28,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,9,10,2,ReadingPres,Zone1,reading,300.5300000000061,null,,accountant,2,0,1,0,,,false,2,2,Trial,The|accountant|suggested|her|budget|needs|prioritized|for|her|necessities. 
127,1592934629407,23/06/2020 17:50:29,1592934628588,-4,23/06/2020 13:50:28,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,9,10,2,ReadingPres,Zone1,reading,300.33699999999953,null,,suggested,3,0,1,0,,,false,2,2,Trial,The|accountant|suggested|her|budget|needs|prioritized|for|her|necessities. 
128,1592934629716,23/06/2020 17:50:29,1592934628898,-4,23/06/2020 13:50:28,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,9,10,2,ReadingPres,Zone1,reading,317.0139999999956,null,,her,4,0,1,0,,,false,2,2,Trial,The|accountant|suggested|her|budget|needs|prioritized|for|her|necessities. 
129,1592934630016,23/06/2020 17:50:30,1592934629202,-4,23/06/2020 13:50:29,19534,4,task-41g1,,5752241,,1610697,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,SPR,9,L2,L2,9,10,2,ReadingPres,Zone1,reading,300.3290000000052,null,,budget,5,0,1,0,,,false,2,2,Trial,The|accountant|suggested|her|budget|needs|prioritized|for|her|necessities. 
