Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence,Label,
310,1593192410569,26/06/2020 17:26:50,1593192404849,-4,26/06/2020 13:26:44,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,298,null,, ,20,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
311,1593192410866,26/06/2020 17:26:50,1593192405153,-4,26/06/2020 13:26:45,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,304,null,,the,21,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
312,1593192411163,26/06/2020 17:26:51,1593192405455,-4,26/06/2020 13:26:45,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,302,null,, ,22,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
313,1593192411460,26/06/2020 17:26:51,1593192405755,-4,26/06/2020 13:26:45,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,,veterinary,23,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
314,1593192411773,26/06/2020 17:26:51,1593192406054,-4,26/06/2020 13:26:46,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,299,null,, ,24,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
315,1593192412069,26/06/2020 17:26:52,1593192406355,-4,26/06/2020 13:26:46,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,301,null,,office.,25,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
316,1593192412210,26/06/2020 17:26:52,1593192406356,-4,26/06/2020 13:26:46,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,7508,null,,Content End,,0,1,0,,,true,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
317,1593192412820,26/06/2020 17:26:52,1593192407105,-4,26/06/2020 13:26:47,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,3,Pause,Zone1,fixation,750,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
318,1593192413148,26/06/2020 17:26:53,1593192407437,-4,26/06/2020 13:26:47,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,4,Explicit Judgment,Zone1,response_keyboard_single,326,null,,4,1,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
319,1593192413631,26/06/2020 17:26:53,1593192407922,-4,26/06/2020 13:26:47,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,1,Fixation,fixation,fixation,500,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
320,1593192413929,26/06/2020 17:26:53,1593192408220,-4,26/06/2020 13:26:48,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,299,null,,Luke,1,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
321,1593192414335,26/06/2020 17:26:54,1593192408521,-4,26/06/2020 13:26:48,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,301,null,, ,2,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
322,1593192414538,26/06/2020 17:26:54,1593192408821,-4,26/06/2020 13:26:48,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,300,null,,packed,3,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
323,1593192414835,26/06/2020 17:26:54,1593192409122,-4,26/06/2020 13:26:49,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,301,null,, ,4,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
324,1593192415132,26/06/2020 17:26:55,1593192409421,-4,26/06/2020 13:26:49,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,299,null,,Erica's,5,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
325,1593192415475,26/06/2020 17:26:55,1593192409721,-4,26/06/2020 13:26:49,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,300,null,, ,6,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
326,1593192415732,26/06/2020 17:26:55,1593192410021,-4,26/06/2020 13:26:50,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,300,null,,in,7,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
327,1593192416044,26/06/2020 17:26:56,1593192410326,-4,26/06/2020 13:26:50,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,305,null,, ,8,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
328,1593192416341,26/06/2020 17:26:56,1593192410626,-4,26/06/2020 13:26:50,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,300,null,,clothes,9,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
329,1593192416638,26/06/2020 17:26:56,1593192410926,-4,26/06/2020 13:26:50,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,300,null,, ,10,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
330,1593192416935,26/06/2020 17:26:56,1593192411225,-4,26/06/2020 13:26:51,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,299,null,,his,11,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
331,1593192417231,26/06/2020 17:26:57,1593192411526,-4,26/06/2020 13:26:51,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,301,null,, ,12,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
332,1593192417544,26/06/2020 17:26:57,1593192411825,-4,26/06/2020 13:26:51,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,300,null,,suitcase.,13,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
333,1593192417684,26/06/2020 17:26:57,1593192411827,-4,26/06/2020 13:26:51,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,2,RSVP,Zone1,reading,3905,null,,Content End,,0,1,0,,,true,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
334,1593192418279,26/06/2020 17:26:58,1593192412576,-4,26/06/2020 13:26:52,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,3,Pause,Zone1,fixation,750,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
335,1593192419143,26/06/2020 17:26:59,1593192413134,-4,26/06/2020 13:26:53,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,15,4,Explicit Judgment,responseA,response_keyboard_single,552.0000000000146,null,,1,1,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
336,1593192420456,26/06/2020 17:27:00,1593192414733,-4,26/06/2020 13:26:54,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,19,1,1,Pre-Survey Explanation,advancementZone,continue_button,1592.9999999999854,null,,null,,0,1,0,,,false,,,End,,,
337,1593192420598,26/06/2020 17:27:00,1593192414735,-4,26/06/2020 13:26:54,18296,9,task-unoq,,5796908,,1628810,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,,,END TASK,,,,,123712,,,,,0,1,0,,,,,,,,,
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
