Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence
117,1592933760031,23/06/2020 17:36:00,1592933759201,-4,23/06/2020 13:35:59,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.2479999999996,null,, ,14,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
118,1592933760303,23/06/2020 17:36:00,1592933759502,-4,23/06/2020 13:35:59,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.12599999999657,null,,breakfast,15,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
119,1592933760615,23/06/2020 17:36:00,1592933759803,-4,23/06/2020 13:35:59,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.3580000000002,null,, ,16,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
120,1592933760903,23/06/2020 17:36:00,1592933760102,-4,23/06/2020 13:36:00,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.5240000000049,null,,table.,17,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
121,1592933761090,23/06/2020 17:36:01,1592933760103,-4,23/06/2020 13:36:00,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,5105.830000000002,null,,Content End,,0,1,0,,,true,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
122,1592933761684,23/06/2020 17:36:01,1592933760855,-4,23/06/2020 13:36:00,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,3,Pause,Zone1,fixation,750.6619999999966,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
123,1592933762247,23/06/2020 17:36:02,1592933761430,-4,23/06/2020 13:36:01,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,4,Explicit Judgment,Zone1,response_keyboard_single,559.3450000014855,null,,4,1,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
124,1592933763879,23/06/2020 17:36:03,1592933763074,-4,23/06/2020 13:36:03,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,7,1,1,Between Blocks,advancementZone,continue_button,1627.649999994901,null,,null,,0,1,0,,,false,,,Break,
125,1592933764379,23/06/2020 17:36:04,1592933763557,-4,23/06/2020 13:36:03,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,1,Fixation,fixation,fixation,500.5720000000001,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
126,1592933764660,23/06/2020 17:36:04,1592933763857,-4,23/06/2020 13:36:03,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.33200000000215,null,,The,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
127,1592933764973,23/06/2020 17:36:04,1592933764157,-4,23/06/2020 13:36:04,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.32800000000134,null,, ,2,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
128,1592933765270,23/06/2020 17:36:05,1592933764456,-4,23/06/2020 13:36:04,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.14800000000105,null,,people,3,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
129,1592933766113,23/06/2020 17:36:06,1592933764758,-4,23/06/2020 13:36:04,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.5249999999942,null,, ,4,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
130,1592933766254,23/06/2020 17:36:06,1592933765058,-4,23/06/2020 13:36:05,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.1360000000059,null,,disliked,5,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
131,1592933766254,23/06/2020 17:36:06,1592933765359,-4,23/06/2020 13:36:05,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.5369999999966,null,, ,6,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
132,1592933766473,23/06/2020 17:36:06,1592933765659,-4,23/06/2020 13:36:05,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.34599999999773,null,,Harry's,7,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
133,1592933766770,23/06/2020 17:36:06,1592933765959,-4,23/06/2020 13:36:05,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.31700000000274,null,, ,8,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
134,1592933767069,23/06/2020 17:36:07,1592933766259,-4,23/06/2020 13:36:06,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.29899999999907,null,,about,9,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
135,1592933767413,23/06/2020 17:36:07,1592933766560,-4,23/06/2020 13:36:06,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.1929999999993,null,, ,10,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
136,1592933767679,23/06/2020 17:36:07,1592933766860,-4,23/06/2020 13:36:06,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.4930000000022,null,,jokes,11,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
137,1592933767961,23/06/2020 17:36:07,1592933767160,-4,23/06/2020 13:36:07,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.3329999999987,null,, ,12,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
138,1592933768273,23/06/2020 17:36:08,1592933767461,-4,23/06/2020 13:36:07,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.1670000000013,null,,the,13,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
139,1592933768586,23/06/2020 17:36:08,1592933767763,-4,23/06/2020 13:36:07,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.28199999999924,null,, ,14,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
140,1592933768867,23/06/2020 17:36:08,1592933768061,-4,23/06/2020 13:36:08,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,300.53800000000047,null,,Queen.,15,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
141,1592933769039,23/06/2020 17:36:09,1592933768065,-4,23/06/2020 13:36:08,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,2,RSVP,Zone1,reading,4504.974000000002,null,,Content End,,0,1,0,,,true,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
142,1592933769617,23/06/2020 17:36:09,1592933768812,-4,23/06/2020 13:36:08,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,3,Pause,Zone1,fixation,750.5630000000019,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
143,1592933769773,23/06/2020 17:36:09,1592933768908,-4,23/06/2020 13:36:08,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,12,6,4,Explicit Judgment,responseA,response_keyboard_single,84.13500001188368,null,,1,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |people| |disliked| |Harry's| |about| |jokes| |the| |Queen.
144,1592933770195,23/06/2020 17:36:10,1592933769396,-4,23/06/2020 13:36:09,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,1,Fixation,fixation,fixation,500.5630000000019,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
145,1592933770507,23/06/2020 17:36:10,1592933769696,-4,23/06/2020 13:36:09,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.375,null,,The,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
146,1592933770804,23/06/2020 17:36:10,1592933769997,-4,23/06/2020 13:36:09,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.3099999999977,null,, ,2,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
147,1592933771101,23/06/2020 17:36:11,1592933770297,-4,23/06/2020 13:36:10,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.3770000000004,null,,driver,3,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
148,1592933771399,23/06/2020 17:36:11,1592933770598,-4,23/06/2020 13:36:10,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.33699999999953,null,, ,4,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
149,1592933771711,23/06/2020 17:36:11,1592933770898,-4,23/06/2020 13:36:10,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.3179999999993,null,,said,5,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
150,1592933772008,23/06/2020 17:36:12,1592933771198,-4,23/06/2020 13:36:11,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.3310000000056,null,, ,6,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
151,1592933772305,23/06/2020 17:36:12,1592933771498,-4,23/06/2020 13:36:11,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.2679999999964,null,,the,7,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
152,1592933772602,23/06/2020 17:36:12,1592933771800,-4,23/06/2020 13:36:11,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.22899999999936,null,, ,8,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
153,1592933772914,23/06/2020 17:36:12,1592933772099,-4,23/06/2020 13:36:12,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.4800000000032,null,,tire,9,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
154,1592933773195,23/06/2020 17:36:13,1592933772400,-4,23/06/2020 13:36:12,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.30199999999604,null,, ,10,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
155,1592933773508,23/06/2020 17:36:13,1592933772700,-4,23/06/2020 13:36:12,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.38700000000244,null,,needs,11,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
156,1592933773805,23/06/2020 17:36:13,1592933773000,-4,23/06/2020 13:36:13,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.33000000000175,null,, ,12,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
157,1592933774102,23/06/2020 17:36:14,1592933773301,-4,23/06/2020 13:36:13,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.3139999999985,null,,changing,13,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
158,1592933774414,23/06/2020 17:36:14,1592933773601,-4,23/06/2020 13:36:13,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.3379999999961,null,, ,14,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
159,1592933774711,23/06/2020 17:36:14,1592933773901,-4,23/06/2020 13:36:13,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.1730000000025,null,,on,15,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
160,1592933775023,23/06/2020 17:36:15,1592933774202,-4,23/06/2020 13:36:14,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.5089999999982,null,, ,16,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
161,1592933775305,23/06/2020 17:36:15,1592933774502,-4,23/06/2020 13:36:14,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.1140000000014,null,,the,17,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
162,1592933775602,23/06/2020 17:36:15,1592933774802,-4,23/06/2020 13:36:14,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.45700000000215,null,, ,18,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
163,1592933775900,23/06/2020 17:36:15,1592933775103,-4,23/06/2020 13:36:15,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,300.4029999999984,null,,highway.,19,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
164,1592933776056,23/06/2020 17:36:16,1592933775106,-4,23/06/2020 13:36:15,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,2,RSVP,Zone1,reading,5706.351999999999,null,,Content End,,0,1,0,,,true,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
165,1592933776665,23/06/2020 17:36:16,1592933775854,-4,23/06/2020 13:36:15,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,3,Pause,Zone1,fixation,750.6580000000031,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
166,1592933776837,23/06/2020 17:36:16,1592933775919,-4,23/06/2020 13:36:15,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,8,7,4,Explicit Judgment,Zone1,response_keyboard_single,54.074999992735684,null,,4,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |driver| |said| |the| |tire| |needs| |changing| |on| |the| |highway.
167,1592933777212,23/06/2020 17:36:17,1592933776404,-4,23/06/2020 13:36:16,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,11,8,1,Fixation,fixation,fixation,500.7350000000006,null,,null,,0,1,0,,,false,2,2,Acceptability Judgment,The| |editor| |published| |Harry's| |report| |about| |obesity.
168,1592933777510,23/06/2020 17:36:17,1592933776704,-4,23/06/2020 13:36:16,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,11,8,2,RSVP,Zone1,reading,300.37800000000425,null,,The,1,0,1,0,,,false,2,2,Acceptability Judgment,The| |editor| |published| |Harry's| |report| |about| |obesity.
169,1592933777807,23/06/2020 17:36:17,1592933777004,-4,23/06/2020 13:36:17,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,11,8,2,RSVP,Zone1,reading,300.2069999999949,null,, ,2,0,1,0,,,false,2,2,Acceptability Judgment,The| |editor| |published| |Harry's| |report| |about| |obesity.
170,1592933778119,23/06/2020 17:36:18,1592933777305,-4,23/06/2020 13:36:17,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,11,8,2,RSVP,Zone1,reading,300.4939999999988,null,,editor,3,0,1,0,,,false,2,2,Acceptability Judgment,The| |editor| |published| |Harry's| |report| |about| |obesity.
171,1592933778416,23/06/2020 17:36:18,1592933777605,-4,23/06/2020 13:36:17,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,11,8,2,RSVP,Zone1,reading,300.2450000000026,null,, ,4,0,1,0,,,false,2,2,Acceptability Judgment,The| |editor| |published| |Harry's| |report| |about| |obesity.
172,1592933778715,23/06/2020 17:36:18,1592933777905,-4,23/06/2020 13:36:17,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,11,8,2,RSVP,Zone1,reading,300.3790000000008,null,,published,5,0,1,0,,,false,2,2,Acceptability Judgment,The| |editor| |published| |Harry's| |report| |about| |obesity.
173,1592933779012,23/06/2020 17:36:19,1592933778207,-4,23/06/2020 13:36:18,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,11,8,2,RSVP,Zone1,reading,300.08400000000256,null,, ,6,0,1,0,,,false,2,2,Acceptability Judgment,The| |editor| |published| |Harry's| |report| |about| |obesity.
174,1592933779324,23/06/2020 17:36:19,1592933778506,-4,23/06/2020 13:36:18,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,11,8,2,RSVP,Zone1,reading,300.60899999999674,null,,Harry's,7,0,1,0,,,false,2,2,Acceptability Judgment,The| |editor| |published| |Harry's| |report| |about| |obesity.
175,1592933779624,23/06/2020 17:36:19,1592933778806,-4,23/06/2020 13:36:18,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,11,8,2,RSVP,Zone1,reading,300.1860000000015,null,, ,8,0,1,0,,,false,2,2,Acceptability Judgment,The| |editor| |published| |Harry's| |report| |about| |obesity.
176,1592933779902,23/06/2020 17:36:19,1592933779106,-4,23/06/2020 13:36:19,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,11,8,2,RSVP,Zone1,reading,300.3119999999981,null,,report,9,0,1,0,,,false,2,2,Acceptability Judgment,The| |editor| |published| |Harry's| |report| |about| |obesity.
177,1592933780218,23/06/2020 17:36:20,1592933779407,-4,23/06/2020 13:36:19,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,11,8,2,RSVP,Zone1,reading,300.4930000000022,null,, ,10,0,1,0,,,false,2,2,Acceptability Judgment,The| |editor| |published| |Harry's| |report| |about| |obesity.
